MONA_CD,HJ_NM,HG_NM,PROFILE_UNIT_NM,PROFILE_UNIT_CD,PROFILE_SJ,FRTO_DATE
VHK3402G,鄭宇澤,정우택,제19대,100019.0,제19대 국토교통위원회,2013.06.04 ~ 2013.06.04
VHK3402G,鄭宇澤,정우택,제19대,100019.0,제19대 산업통상자원위원회,2013.03.22 ~ 2013.06.04
VHK3402G,鄭宇澤,정우택,제19대,100019.0,제19대 지식경제위원회,2012.07.09 ~ 2013.03.21
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 보훈특별위원회,2003.08.25 ~ 2004.05.29
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 재정제도개혁특별위원회,2003.08.25 ~ 2004.05.29
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 중앙선거관리위원회위원선출에관한인사청문특별위원회,2003.08.25 ~ 2003.09.05
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 예산결산특별위원회,2003.07.07 ~ 2004.05.29
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 재해대책특별위원회,2003.04.25 ~ 2004.05.29
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 2010년세계박람회유치특별위원회,2002.09.24 ~ 2002.12.31
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 행정자치위원회,2002.07.11 ~ 2004.05.29
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 환경노동위원회,2001.06.27 ~ 2002.05.29
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 산업자원위원회,2001.06.22 ~ 2001.06.27
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 환경노동위원회,2001.05.07 ~ 2001.06.22
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 산업자원위원회,2001.04.14 ~ 2001.05.07
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 환경노동위원회,2000.06.16 ~ 2001.04.14
VHK3402G,鄭宇澤,정우택,제16대,100016.0,제16대 예산결산특별위원회,2000.06.16 ~ 2001.04.12
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 재정경제위원회,2000.05.06 ~ 2000.05.29
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 농림해양수산위원회,2000.05.01 ~ 2000.05.06
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 재정경제위원회,1999.12.31 ~ 2000.05.01
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 법제사법위원회,1999.12.30 ~ 1999.12.31
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 IMF환란원인규명과경제위기진상조사를위한국정조사특별위원회,1999.01.18 ~ 1999.02.13
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 IMF환란원인규명과경제위기진상조사를위한국정조사특별위원회,1999.01.07 ~ 1999.01.11
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 재정경제위원회,1998.12.18 ~ 1999.12.30
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 산업자원위원회,1998.12.17 ~ 1998.12.18
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 윤리특별위원회,1998.12.10 ~ 1998.12.11
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 농어민및도시영세민대책특별위원회,1998.11.23 ~ 2000.05.29
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 예산결산특별위원회,1998.08.22 ~ 1998.09.02
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 재정경제위원회,1998.08.17 ~ 1998.12.17
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 예산결산특별위원회,1998.03.20 ~ 1998.03.25
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 예산결산특별위원회,1997.09.05 ~ 1997.11.18
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 정치개혁입법특별위원회,1997.08.23 ~ 1997.10.31
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 한보사건국정조사특별위원회,1997.03.17 ~ 1997.03.18
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 환경노동위원회,1996.07.08 ~ 1998.05.29
VHK3402G,鄭宇澤,정우택,제15대,100015.0,제15대 여성특별위원회,1996.07.08 ~ 1998.05.29
VHK3402G,鄭宇澤,정우택,제12대,100012.0,제12대 예산결산특별위원회,1987.10.05 ~ 1987.10.30
VHK3402G,鄭宇澤,정우택,제12대,100012.0,제12대 내무위원회,1987.05.15 ~ 1988.05.29
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 예산결산특별위원회,2022.07.26 ~ 
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 예산결산특별위원회,2022.03.14 ~ 2022.05.29
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 기획재정위원회,2021.08.25 ~ 2022.05.29
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.01.28
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 농림축산식품해양수산위원회,2020.06.29 ~ 2021.08.25
NZF1659U,鄭雲天,정운천,제21대,100021.0,제21대 예산결산특별위원회,2020.06.29 ~ 2021.05.29
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 예산결산특별위원회,2019.07.05 ~ 2020.05.29
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 에너지 특별위원회,2018.10.18 ~ 2019.06.30
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 농림축산식품해양수산위원회,2018.07.16 ~ 2020.05.29
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2019.05.29
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 재난안전 대책 특별위원회,2017.12.06 ~ 2018.05.29
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2017.07.26 ~ 2018.05.29
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 예산결산특별위원회,2017.05.30 ~ 2018.05.16
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 가습기살균제 사고 진상규명과 피해구제 및 재발방지 대책마련을 위한 국정조사특별위원회,2016.07.05 ~ 2016.07.13
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 산업통상자원위원회,2016.06.13 ~ 2017.07.25
NZF1659U,鄭雲天,정운천,제20대,100020.0,제20대 예산결산특별위원회,2016.06.13 ~ 2017.05.29
LT72093S,鄭日永,정일영,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
LT72093S,鄭日永,정일영,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
LT72093S,鄭日永,정일영,제21대,100021.0,제21대 예산결산특별위원회,2020.09.14 ~ 2021.05.29
LT72093S,鄭日永,정일영,제21대,100021.0,제21대 기획재정위원회,2020.06.15 ~ 2022.05.29
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 대법관(오석준) 임명동의에 관한 인사청문특별위원회,2022.08.17 ~ 
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 예산결산특별위원회,2022.08.17 ~ 
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 형사사법체계개혁특별위원회,2022.08.02 ~ 
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 법제사법위원회,2022.07.22 ~ 
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 정치개혁 특별위원회,2021.12.01 ~ 2022.05.29
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 감사원장(최재해) 임명동의에 관한 인사청문특별위원회,2021.10.07 ~ 2021.11.11
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 대법관(천대엽) 임명동의에 관한 인사청문특별위원회,2021.04.19 ~ 2021.04.29
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 국회운영위원회,2020.08.20 ~ 2021.06.08
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 농림축산식품해양수산위원회,2020.07.06 ~ 2022.05.29
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 여성가족위원회,2020.07.06 ~ 2020.08.31
LJK4960Z,鄭点植,정점식,제21대,100021.0,제21대 정무위원회,2020.06.29 ~ 2020.07.06
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 대법관(노태악) 임명동의에 관한 인사청문특별위원회,2020.02.11 ~ 2020.02.26
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 법제사법위원회,2020.01.16 ~ 2020.05.29
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2020.01.10 ~ 2020.01.16
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 국회운영위원회,2019.10.29 ~ 2020.05.29
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 국회운영위원회,2019.08.12 ~ 2019.08.20
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 예산결산특별위원회,2019.07.08 ~ 2020.05.29
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 법제사법위원회,2019.07.05 ~ 2020.01.10
LJK4960Z,鄭点植,정점식,제20대,100020.0,제20대 문화체육관광위원회,2019.04.08 ~ 2019.07.05
NQR1206Q,鄭鎭碩,정진석,제21대,100021.0,제21대 외교통일위원회,2022.07.22 ~ 
NQR1206Q,鄭鎭碩,정진석,제21대,100021.0,제21대 외교통일위원회,2020.07.06 ~ 2022.05.29
NQR1206Q,鄭鎭碩,정진석,제21대,100021.0,제21대 국방위원회,2020.06.15 ~ 2020.07.06
NQR1206Q,鄭鎭碩,정진석,제20대,100020.0,제20대 외교통일위원회,2018.07.16 ~ 2020.05.29
NQR1206Q,鄭鎭碩,정진석,제20대,100020.0,제20대 정보위원회,2017.09.22 ~ 2018.05.29
NQR1206Q,鄭鎭碩,정진석,제20대,100020.0,제20대 국방위원회,2016.06.13 ~ 2018.05.29
NQR1206Q,鄭鎭碩,정진석,제20대,100020.0,제20대 정보위원회,2016.06.13 ~ 2017.02.07
NQR1206Q,鄭鎭碩,정진석,제20대,100020.0,제20대 국회운영위원회,2016.06.13 ~ 2016.12.29
NQR1206Q,鄭鎭碩,정진석,제18대,100018.0,제18대 정보위원회,2010.06.08 ~ 2010.07.16
NQR1206Q,鄭鎭碩,정진석,제18대,100018.0,제18대 법제사법위원회,2010.06.08 ~ 2010.07.16
NQR1206Q,鄭鎭碩,정진석,제18대,100018.0,제18대 규제개혁특별위원회,2008.09.30 ~ 2009.08.25
NQR1206Q,鄭鎭碩,정진석,제18대,100018.0,제18대 외교통상통일위원회,2008.08.26 ~ 2010.05.29
NQR1206Q,鄭鎭碩,정진석,제18대,100018.0,제18대 예산결산특별위원회,2008.08.26 ~ 2009.05.29
NQR1206Q,鄭鎭碩,정진석,제17대,100017.0,제17대 정치관계법특별위원회,2007.07.03 ~ 2008.01.23
NQR1206Q,鄭鎭碩,정진석,제17대,100017.0,제17대 국회운영위원회,2007.05.11 ~ 2008.01.23
NQR1206Q,鄭鎭碩,정진석,제17대,100017.0,제17대 건설교통위원회,2006.06.20 ~ 2008.05.29
NQR1206Q,鄭鎭碩,정진석,제17대,100017.0,제17대 2014년평창동계올림픽유치특별위원회,2006.04.12 ~ 2007.07.31
NQR1206Q,鄭鎭碩,정진석,제17대,100017.0,제17대 지방행정체제개편특별위원회,2005.11.07 ~ 2006.02.28
NQR1206Q,鄭鎭碩,정진석,제17대,100017.0,제17대 행정자치위원회,2005.06.09 ~ 2006.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 대법관(김용담)임명동의에관한인사청문특별위원회,2003.08.26 ~ 2003.09.05
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 예산결산특별위원회,2003.06.05 ~ 2004.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 대법관(고현철)임명동의에관한인사청문특별위원회,2003.02.04 ~ 2003.02.17
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 남북관계발전지원특별위원회,2002.11.14 ~ 2004.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 예산결산특별위원회,2002.08.13 ~ 2003.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 문화관광위원회,2002.07.11 ~ 2004.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 예산결산특별위원회,2002.07.11 ~ 2002.07.30
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 최근일련의언론사태진상규명을위한국정조사특별위원회,2001.08.21 ~ 2004.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 예산결산특별위원회,2001.06.25 ~ 2001.10.30
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 예산결산특별위원회,2001.04.12 ~ 2001.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 문화관광위원회,2001.02.26 ~ 2002.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 법제사법위원회,2001.02.26 ~ 2001.02.26
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 남북관계발전지원특별위원회,2000.12.21 ~ 2002.05.29
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 문화관광위원회,2000.10.13 ~ 2001.02.26
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 통일외교통상위원회,2000.10.12 ~ 2000.10.13
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 국회운영위원회,2000.09.15 ~ 2000.12.13
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 문화관광위원회,2000.08.03 ~ 2000.10.12
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 법제사법위원회,2000.08.02 ~ 2000.08.03
NQR1206Q,鄭鎭碩,정진석,제16대,100016.0,제16대 문화관광위원회,2000.06.16 ~ 2000.08.02
SBK1544B,鄭燦敏,정찬민,제21대,100021.0,제21대 환경노동위원회,2022.07.22 ~ 
SBK1544B,鄭燦敏,정찬민,제21대,100021.0,제21대 교육위원회,2020.07.06 ~ 2022.05.29
SBK1544B,鄭燦敏,정찬민,제21대,100021.0,제21대 예산결산특별위원회,2020.07.06 ~ 2021.05.29
SBK1544B,鄭燦敏,정찬민,제21대,100021.0,제21대 국토교통위원회,2020.06.29 ~ 2020.07.06
2385336L,鄭淸來,정청래,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
2385336L,鄭淸來,정청래,제21대,100021.0,제21대 문화체육관광위원회,2021.09.01 ~ 2022.05.29
2385336L,鄭淸來,정청래,제21대,100021.0,제21대 교육위원회,2020.06.15 ~ 2021.09.01
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 중앙선거관리위원회 위원(김태현) 선출에 관한 인사청문특별위원회,2015.10.01 ~ 2015.11.12
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 안전행정위원회,2014.06.24 ~ 2016.05.29
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 예산결산특별위원회,2014.06.24 ~ 2015.05.29
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 국가정보원 댓글 의혹 사건 등의 진상규명을 위한 국정조사특별위원회,2013.06.28 ~ 2013.08.23
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 방송공정성 특별위원회,2013.04.17 ~ 2013.11.30
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 외교통일위원회,2013.03.22 ~ 2014.05.29
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 헌법재판소 재판관(강일원·김이수·안창호) 선출에 관한 인사청문특별위원회,2012.09.04 ~ 2012.09.19
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 예산결산특별위원회,2012.08.01 ~ 2013.05.29
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 정보위원회,2012.07.09 ~ 2014.05.29
2385336L,鄭淸來,정청래,제19대,100019.0,제19대 외교통상통일위원회,2012.07.09 ~ 2013.03.21
2385336L,鄭淸來,정청래,제17대,100017.0,제17대 방송통신특별위원회,2007.02.08 ~ 2008.03.31
2385336L,鄭淸來,정청래,제17대,100017.0,제17대 민족화해와번영을위한남북평화통일특별위원회,2006.07.20 ~ 2007.12.31
2385336L,鄭淸來,정청래,제17대,100017.0,제17대 문화관광위원회,2006.06.20 ~ 2008.05.29
2385336L,鄭淸來,정청래,제17대,100017.0,제17대 기후변화협약대책특별위원회,2005.03.30 ~ 2005.12.31
2385336L,鄭淸來,정청래,제17대,100017.0,제17대 문화관광위원회,2004.07.05 ~ 2006.05.29
2385336L,鄭淸來,정청래,제17대,100017.0,제17대 국회운영위원회,2004.07.05 ~ 2005.01.28
MD083627,鄭春淑,정춘숙,제21대,100021.0,제21대 보건복지위원회,2022.07.22 ~ 
MD083627,鄭春淑,정춘숙,제21대,100021.0,제21대 정치개혁 특별위원회,2021.12.01 ~ 2022.05.29
MD083627,鄭春淑,정춘숙,제21대,100021.0,제21대 보건복지위원회,2020.06.15 ~ 2022.05.29
MD083627,鄭春淑,정춘숙,제21대,100021.0,제21대 여성가족위원회,2020.06.15 ~ 2021.09.01
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 예산결산특별위원회,2020.04.21 ~ 2020.05.29
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 국회운영위원회,2019.11.07 ~ 2020.05.29
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 국회운영위원회,2019.07.31 ~ 2019.08.05
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 예산결산특별위원회,2019.07.05 ~ 2019.08.21
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 보건복지위원회,2019.04.02 ~ 2020.05.29
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 농림축산식품해양수산위원회,2019.04.02 ~ 2019.04.02
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 여성가족위원회,2018.07.16 ~ 2020.05.29
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2019.05.29
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 보건복지위원회,2018.07.16 ~ 2019.04.02
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 헌법개정 및 정치개혁 특별위원회,2018.01.11 ~ 2018.06.30
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 정치개혁 특별위원회,2017.08.16 ~ 2018.03.30
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 헌법재판소장(김이수) 임명동의에 관한 인사청문특별위원회,2017.05.29 ~ 2017.09.11
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 헌법개정 특별위원회,2017.01.03 ~ 2017.07.11
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 가습기살균제 사고 진상규명과 피해구제 및 재발방지 대책마련을 위한 국정조사특별위원회,2016.07.05 ~ 2016.10.04
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 여성가족위원회,2016.06.13 ~ 2018.05.29
MD083627,鄭春淑,정춘숙,제20대,100020.0,제20대 보건복지위원회,2016.06.13 ~ 2018.05.29
UHB5553T,鄭泰浩,정태호,제21대,100021.0,제21대 연금개혁특별위원회,2022.08.02 ~ 
UHB5553T,鄭泰浩,정태호,제21대,100021.0,제21대 기획재정위원회,2022.07.22 ~ 
UHB5553T,鄭泰浩,정태호,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.05.29
UHB5553T,鄭泰浩,정태호,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2022.05.29
3425169D,鄭必模,정필모,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
3425169D,鄭必模,정필모,제21대,100021.0,제21대 언론·미디어 제도개선 특별위원회,2021.11.11 ~ 2022.05.29
3425169D,鄭必模,정필모,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.06.15 ~ 2022.05.29
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 국회운영위원회,2022.08.23 ~ 2022.09.07
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 정치개혁특별위원회,2022.08.02 ~ 
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 예산결산특별위원회,2022.07.26 ~ 
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 농림축산식품해양수산위원회,2022.07.22 ~ 
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 예산결산특별위원회,2022.03.14 ~ 2022.05.29
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 언론·미디어 제도개선 특별위원회,2021.11.11 ~ 2022.05.29
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.01.28
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 국회운영위원회,2020.09.10 ~ 2021.06.08
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.07.06 ~ 2022.05.29
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 국회운영위원회,2020.06.29 ~ 2020.07.06
PFG2137X,鄭熙溶,정희용,제21대,100021.0,제21대 농림축산식품해양수산위원회,2020.06.29 ~ 2020.07.06
5KV82250,趙慶泰,조경태,제21대,100021.0,제21대 교육위원회,2022.07.22 ~ 
5KV82250,趙慶泰,조경태,제21대,100021.0,제21대 예산결산특별위원회,2022.03.14 ~ 2022.05.29
5KV82250,趙慶泰,조경태,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.01.28
5KV82250,趙慶泰,조경태,제21대,100021.0,제21대 교육위원회,2020.07.06 ~ 2022.05.29
5KV82250,趙慶泰,조경태,제21대,100021.0,제21대 기획재정위원회,2020.06.15 ~ 2020.07.06
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 예산결산특별위원회,2019.07.05 ~ 2019.07.08
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 문화체육관광위원회,2019.02.18 ~ 2020.05.29
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 교육위원회,2019.01.22 ~ 2019.02.18
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 4차 산업혁명 특별위원회,2018.10.18 ~ 2019.04.02
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 문화체육관광위원회,2018.07.18 ~ 2019.01.22
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2019.05.29
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 교육문화체육관광위원회,2018.07.16 ~ 2018.07.18
5KV82250,趙慶泰,조경태,제20대,100020.0,제20대 기획재정위원회,2016.06.13 ~ 2018.05.29
5KV82250,趙慶泰,조경태,제19대,100019.0,제19대 산업통상자원위원회,2014.06.24 ~ 2016.05.29
5KV82250,趙慶泰,조경태,제19대,100019.0,제19대 예산결산특별위원회,2013.08.06 ~ 2014.05.29
5KV82250,趙慶泰,조경태,제19대,100019.0,제19대 산업통상자원위원회,2013.03.22 ~ 2014.05.29
5KV82250,趙慶泰,조경태,제19대,100019.0,제19대 남북관계 발전 특별위원회,2012.08.01 ~ 2012.12.31
5KV82250,趙慶泰,조경태,제19대,100019.0,제19대 지식경제위원회,2012.07.09 ~ 2013.03.21
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 저축은행비리 의혹 진상규명을 위한 국정조사특별위원회,2011.06.23 ~ 2011.08.12
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 예산결산특별위원회,2011.06.01 ~ 2012.05.29
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 정치개혁특별위원회,2011.03.02 ~ 2012.01.25
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 감사원장(양건)임명동의에 관한 인사청문특별위원회,2011.02.22 ~ 2011.03.10
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 지식경제위원회,2010.06.08 ~ 2012.05.29
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 예산결산특별위원회,2009.07.20 ~ 2010.05.29
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 독도영토수호대책특별위원회,2008.09.30 ~ 2009.08.25
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 정무위원회,2008.08.26 ~ 2010.05.29
5KV82250,趙慶泰,조경태,제18대,100018.0,제18대 예산결산특별위원회,2008.08.26 ~ 2009.05.29
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 투자활성화및일자리창출을위한특별위,2006.07.20 ~ 2007.06.30
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 농림해양수산위원회,2006.06.20 ~ 2008.05.29
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 예산결산특별위원회,2006.06.20 ~ 2007.05.29
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 2012년여수세계박람회유치특별위원회,2006.04.05 ~ 2007.12.31
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 예산결산특별위원회,2005.06.23 ~ 2006.05.29
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 신행정수도의건설을위한특별조치법위헌결정후속대책및지역균형발전특별위원회,2005.02.28 ~ 2005.05.31
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 예산결산특별위원회,2005.01.31 ~ 2005.05.29
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 건설교통위원회,2004.07.05 ~ 2006.05.29
5KV82250,趙慶泰,조경태,제17대,100017.0,제17대 국회운영위원회,2004.07.05 ~ 2004.12.28
S741317G,曺明姬,조명희,제21대,100021.0,제21대 보건복지위원회,2022.09.02 ~ 
S741317G,曺明姬,조명희,제21대,100021.0,제21대 국토교통위원회,2022.07.22 ~ 2022.09.02
S741317G,曺明姬,조명희,제21대,100021.0,제21대 교육위원회,2022.01.14 ~ 2022.05.29
S741317G,曺明姬,조명희,제21대,100021.0,제21대 감사원장(최재해) 임명동의에 관한 인사청문특별위원회,2021.10.07 ~ 2021.10.18
S741317G,曺明姬,조명희,제21대,100021.0,제21대 국방위원회,2021.08.25 ~ 2022.01.14
S741317G,曺明姬,조명희,제21대,100021.0,제21대 보건복지위원회,2020.11.16 ~ 2021.08.25
S741317G,曺明姬,조명희,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.06.29 ~ 2020.11.16
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 예산결산특별위원회,2022.08.17 ~ 
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 형사사법체계개혁특별위원회,2022.08.02 ~ 
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 2022.07.26
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 법제사법위원회,2022.07.22 ~ 
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 국무총리(김부겸) 임명동의에 관한 인사청문특별위원회,2021.04.23 ~ 2021.05.13
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 대법관(이흥구) 임명동의에 관한 인사청문특별위원회,2020.08.24 ~ 2020.09.07
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 법제사법위원회,2020.07.06 ~ 2022.05.29
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 국회운영위원회,2020.07.06 ~ 2021.06.08
YLS4431M,趙修眞,조수진,제21대,100021.0,제21대 교육위원회,2020.06.29 ~ 2020.07.06
FYI20317,趙承來,조승래,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
FYI20317,趙承來,조승래,제21대,100021.0,제21대 여성가족위원회,2021.05.26 ~ 2022.05.29
