국회의원코드,구분,의원이름(한자),구분코드,의원이름(한글),경력대수,경력대수코드,위원회 경력,활동기간
0135473I,위원회 경력,李君賢,P13,이군현,제19대,100019,제19대 예산결산특별위원회,2013.06.03 ~ 2014.05.29
0135473I,위원회 경력,李君賢,P13,이군현,제19대,100019,제19대 교육문화체육관광위원회,2013.03.22 ~ 2014.05.29
0135473I,위원회 경력,李君賢,P13,이군현,제19대,100019,제19대 윤리특별위원회,2012.07.09 ~ 2013.06.03
0135473I,위원회 경력,李君賢,P13,이군현,제19대,100019,제19대 교육과학기술위원회,2012.07.09 ~ 2013.03.21
0767470D,위원회 경력,李洛淵,P13,이낙연,제19대,100019,제19대 기획재정위원회,2012.07.09 ~ 2014.05.15
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 서민주거복지 특별위원회,2015.09.03 ~ 2015.12.31
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 예산결산특별위원회,2015.06.18 ~ 2016.05.29
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 서민주거복지 특별위원회,2015.01.14 ~ 2015.06.30
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 국민안전혁신 특별위원회,2014.11.07 ~ 2015.07.31
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 국토교통위원회,2014.06.24 ~ 2016.05.29
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 중앙선거관리위원회 위원(김용호·이상환) 선출에 관한 인사청문특별위원회,2014.02.19 ~ 2014.02.28
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 정치개혁 특별위원회,2014.02.04 ~ 2014.02.28
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 정치개혁 특별위원회,2013.12.12 ~ 2014.01.31
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 공공의료 정상화를 위한 국정조사특별위원회,2013.06.12 ~ 2013.07.13
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 정치쇄신 특별위원회,2013.04.08 ~ 2013.09.30
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 국토교통위원회,2013.03.22 ~ 2014.05.29
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 지방재정 특별위원회,2012.08.01 ~ 2012.12.31
BHA7868N,위원회 경력,李老根,P13,이노근,제19대,100019,제19대 국토해양위원회,2012.07.09 ~ 2013.03.21
SBQ65245,위원회 경력,李萬雨,P13,이만우,제19대,100019,제19대 기획재정위원회,2014.06.24 ~ 2016.05.29
SBQ65245,위원회 경력,李萬雨,P13,이만우,제19대,100019,제19대 기획재정위원회,2012.07.09 ~ 2014.05.29
V822582Y,위원회 경력,李穆熙,P13,이목희,제19대,100019,제19대 남북관계 및 교류협력 발전 특별위원회,2014.07.04 ~ 2015.06.30
V822582Y,위원회 경력,李穆熙,P13,이목희,제19대,100019,제19대 보건복지위원회,2014.06.24 ~ 2016.05.29
V822582Y,위원회 경력,李穆熙,P13,이목희,제19대,100019,제19대 보건복지위원회,2012.07.09 ~ 2014.05.29
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 서민주거복지 특별위원회,2015.09.03 ~ 2015.12.31
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 서민주거복지 특별위원회,2015.01.14 ~ 2015.06.30
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 지속가능발전 특별위원회,2014.07.01 ~ 2014.12.31
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 국토교통위원회,2014.06.24 ~ 2016.05.29
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 국토교통위원회,2013.03.22 ~ 2014.05.29
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 아동·여성대상 성폭력 대책 특별위원회,2012.09.13 ~ 2012.12.09
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 예산결산특별위원회,2012.08.01 ~ 2013.05.29
EBU8493R,위원회 경력,李美卿,P13,이미경,제19대,100019,제19대 국토해양위원회,2012.07.09 ~ 2013.03.21
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 법제사법위원회,2016.02.04 ~ 2016.05.29
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 보건복지위원회,2016.02.01 ~ 2016.02.04
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 정치개혁 특별위원회,2015.09.03 ~ 2015.12.31
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 법제사법위원회,2015.08.12 ~ 2016.02.01
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 국토교통위원회,2015.08.10 ~ 2015.08.12
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 법제사법위원회,2015.05.19 ~ 2015.08.10
D7L1937J,위원회 경력,李秉錫,P13,이병석,제19대,100019,제19대 보건복지위원회,2015.05.12 ~ 2015.05.19
